ID,duration,wav,semantics,intent,entities,transcript
121679,3.2,./slurp/slurp_real/audio-1495733552-headset.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': [{'type': 'event_name'| 'filler': 'my birthday'}| {'type': 'date'| 'filler': 'next year'}]},query,[{'type': 'event_name'| 'filler': 'my birthday'}| {'type': 'date'| 'filler': 'next year'}],what day does my birthday fall on next year
126162,3.5835,./slurp/slurp_real/audio--1505406478.flac,{'scenario': 'play'| 'action': 'audiobook'| 'entities': [{'type': 'player_setting'| 'filler': 'start'}| {'type': 'audiobook_name'| 'filler': 'alma'}]},audiobook,[{'type': 'player_setting'| 'filler': 'start'}| {'type': 'audiobook_name'| 'filler': 'alma'}],start chapter seven of alma
122511,4.1594375,./slurp/slurp_real/audio-1490181437.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'event_name'| 'filler': 'take my umbrella'}| {'type': 'date'| 'filler': 'today'}]},set,[{'type': 'event_name'| 'filler': 'take my umbrella'}| {'type': 'date'| 'filler': 'today'}],please tell me to take my umbrella because it will be very hot today
126919,5.2473125,./slurp/slurp_real/audio-1488983883.flac,{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'song_name'| 'filler': 'we will rock you'}| {'type': 'artist_name'| 'filler': 'queen'}]},music,[{'type': 'song_name'| 'filler': 'we will rock you'}| {'type': 'artist_name'| 'filler': 'queen'}],please i want to hear we will rock you from queen
122206,1.7415,./slurp/slurp_real/audio-1502100056.flac,{'scenario': 'iot'| 'action': 'hue_lightup'| 'entities': []},hue_lightup,[],light up
128244,1.5358125,./slurp/slurp_real/audio-1488975090.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': []},query,[],what's the date
124148,1.92,./slurp/slurp_real/audio-1490799522-headset.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'today'}]},query,[{'type': 'date'| 'filler': 'today'}],what's happening in the world today
123218,1.792,./slurp/slurp_real/audio-1502200996-headset.flac,{'scenario': 'general'| 'action': 'joke'| 'entities': [{'type': 'joke_type'| 'filler': 'sarcastic'}]},joke,[{'type': 'joke_type'| 'filler': 'sarcastic'}],sarcastic jokes
121798,2.56,./slurp/slurp_real/audio-1490359646-headset.flac,{'scenario': 'audio'| 'action': 'volume_up'| 'entities': []},volume_up,[],just increase the volume a little
120981,2.944,./slurp/slurp_real/audio-1499695271-headset.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': [{'type': 'place_name'| 'filler': 'new york'}]},query,[{'type': 'place_name'| 'filler': 'new york'}],what is the time in new york
120480,4.2234375,./slurp/slurp_real/audio-1499694693.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'event_name'| 'filler': 'inauguration'}| {'type': 'relation'| 'filler': 'friend'}| {'type': 'person'| 'filler': 'sams'}]},query,[{'type': 'event_name'| 'filler': 'inauguration'}| {'type': 'relation'| 'filler': 'friend'}| {'type': 'person'| 'filler': 'sams'}],tell me the date of inauguration of my friend sams business
121737,2.24,./slurp/slurp_real/audio-1502377575-headset.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'date'| 'filler': 'every friday'}]},set,[{'type': 'date'| 'filler': 'every friday'}],remind me to go to the store every friday
123232,3.071625,./slurp/slurp_real/audio-1492785623.flac,{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'music_genre'| 'filler': 'classic rock'}]},music,[{'type': 'music_genre'| 'filler': 'classic rock'}],alexa put classic rock on
127222,1.28,./slurp/slurp_real/audio-1494513325-headset.flac,{'scenario': 'transport'| 'action': 'taxi'| 'entities': [{'type': 'transport_type'| 'filler': 'taxi'}]},taxi,[{'type': 'transport_type'| 'filler': 'taxi'}],book a taxi
124278,2.815625,./slurp/slurp_real/audio-1495377157.flac,{'scenario': 'transport'| 'action': 'query'| 'entities': [{'type': 'transport_type'| 'filler': 'train'}| {'type': 'place_name'| 'filler': 'ann arbor'}]},query,[{'type': 'transport_type'| 'filler': 'train'}| {'type': 'place_name'| 'filler': 'ann arbor'}],can you give me train times for ann arbor
127852,3.456,./slurp/slurp_real/audio-1501172672-headset.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': []},set,[],add the following date and time to my calendar
124842,2.176,./slurp/slurp_real/audio-1501690190-headset.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'weather_descriptor'| 'filler': 'snow'}| {'type': 'date'| 'filler': 'this week'}]},query,[{'type': 'weather_descriptor'| 'filler': 'snow'}| {'type': 'date'| 'filler': 'this week'}],is it going to snow this week
126022,2.816,./slurp/slurp_real/audio-1502216674-headset.flac,{'scenario': 'play'| 'action': 'radio'| 'entities': [{'type': 'timeofday'| 'filler': 'morning'}]},radio,[{'type': 'timeofday'| 'filler': 'morning'}],what stations are playing good music this morning
123440,5.76,./slurp/slurp_real/audio-1497860946-headset.flac,{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'artist_name'| 'filler': 'kate perry'}| {'type': 'player_setting'| 'filler': 'without shuffling'}]},music,[{'type': 'artist_name'| 'filler': 'kate perry'}| {'type': 'player_setting'| 'filler': 'without shuffling'}],find and queue all songs of kate perry and play all without shuffling
126445,1.472,./slurp/slurp_real/audio-1490106016-headset.flac,{'scenario': 'iot'| 'action': 'hue_lightdim'| 'entities': []},hue_lightdim,[],minimize the light power
124324,3.2,./slurp/slurp_real/audio-1501774564-headset.flac,{'scenario': 'play'| 'action': 'music'| 'entities': []},music,[],play fourth song of the same album after this song
126500,4.096,./slurp/slurp_real/audio-1490263008-headset.flac,{'scenario': 'calendar'| 'action': 'remove'| 'entities': [{'type': 'date'| 'filler': 'tomorrow'}]},remove,[{'type': 'date'| 'filler': 'tomorrow'}],hey siri make sure my calendar is completely clear tomorrow
121064,3.072,./slurp/slurp_real/audio-1490194745-headset.flac,"{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'date'| 'filler': ""tomorrow's""}| {'type': 'event_name'| 'filler': 'meeting'}| {'type': 'timeofday'| 'filler': 'tonight'}]}",set,"[{'type': 'date'| 'filler': ""tomorrow's""}| {'type': 'event_name'| 'filler': 'meeting'}| {'type': 'timeofday'| 'filler': 'tonight'}]",olly remind me about tomorrow's meeting tonight
125334,2.816,./slurp/slurp_real/audio-1502113257-headset.flac,{'scenario': 'iot'| 'action': 'hue_lightchange'| 'entities': [{'type': 'house_place'| 'filler': 'living room'}| {'type': 'color_type'| 'filler': 'red'}]},hue_lightchange,[{'type': 'house_place'| 'filler': 'living room'}| {'type': 'color_type'| 'filler': 'red'}],turn living room lights red
120519,3.7115,./slurp/slurp_real/audio-1502376631.flac,{'scenario': 'transport'| 'action': 'ticket'| 'entities': [{'type': 'place_name'| 'filler': 'lyon'}| {'type': 'transport_type'| 'filler': 'train'}]},ticket,[{'type': 'place_name'| 'filler': 'lyon'}| {'type': 'transport_type'| 'filler': 'train'}],i need to go to lyon book a train ticket
123243,1.92,./slurp/slurp_real/audio-1498571055-headset.flac,{'scenario': 'qa'| 'action': 'maths'| 'entities': []},maths,[],browsing centres
123362,3.04,./slurp/slurp_real/audio-1488622533.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},quirky,[],when is it
124218,1.28,./slurp/slurp_real/audio-1501688206-headset.flac,{'scenario': 'audio'| 'action': 'volume_up'| 'entities': []},volume_up,[],audio on
121795,2.879625,./slurp/slurp_real/audio--1506521741.flac,{'scenario': 'audio'| 'action': 'volume_up'| 'entities': []},volume_up,[],just increase the volume a little
124184,3.9675,./slurp/slurp_real/audio-1492784102.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'john smith'}]},query,[{'type': 'person'| 'filler': 'john smith'}],when did i get an email from john smith about car accident
127504,3.5835,./slurp/slurp_real/audio--1505407176.flac,{'scenario': 'play'| 'action': 'audiobook'| 'entities': [{'type': 'audiobook_name'| 'filler': 'davinci code'}]},audiobook,[{'type': 'audiobook_name'| 'filler': 'davinci code'}],open the davinci code where i left off
120483,2.624,./slurp/slurp_real/audio-1502302601-headset.flac,{'scenario': 'play'| 'action': 'game'| 'entities': [{'type': 'game_name'| 'filler': 'snake'}]},game,[{'type': 'game_name'| 'filler': 'snake'}],play snake with me
125509,2.4316875,./slurp/slurp_real/audio--1505404417.flac,{'scenario': 'audio'| 'action': 'volume_up'| 'entities': []},volume_up,[],volume up
127919,3.136,./slurp/slurp_real/audio-1497861512-headset.flac,{'scenario': 'lists'| 'action': 'createoradd'| 'entities': [{'type': 'list_name'| 'filler': 'christmas'}]},createoradd,[{'type': 'list_name'| 'filler': 'christmas'}],add pastries to the christmas list
120970,5.39,./slurp/slurp_real/audio-1488561937.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'time'| 'filler': 'remainder of the week'}]},query,[{'type': 'time'| 'filler': 'remainder of the week'}],olly what's my agenda for the remainder of the week
122328,3.071625,./slurp/slurp_real/audio-1490105482.flac,{'scenario': 'play'| 'action': 'game'| 'entities': [{'type': 'game_name'| 'filler': 'chess'}]},game,[{'type': 'game_name'| 'filler': 'chess'}],how about a nice game of chess
120892,5.248,./slurp/slurp_real/audio-1501157987-headset.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'twenty seventh march two thousand seventeen'}]},query,[{'type': 'date'| 'filler': 'twenty seventh march two thousand seventeen'}],please show me weather on twenty seventh march two thousand seventeen
122281,1.6638125,./slurp/slurp_real/audio-1494416883.flac,{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'song_name'| 'filler': 'thinking out loud'}]},music,[{'type': 'song_name'| 'filler': 'thinking out loud'}],play thinking out loud next
120857,3.52,./slurp/slurp_real/audio-1501765332-headset.flac,{'scenario': 'music'| 'action': 'query'| 'entities': [{'type': 'artist_name'| 'filler': 'arrahman'}]},query,[{'type': 'artist_name'| 'filler': 'arrahman'}],do you hear songs of arrahman music
124829,3.584,./slurp/slurp_real/audio-1501690501-headset.flac,{'scenario': 'social'| 'action': 'post'| 'entities': [{'type': 'media_type'| 'filler': 'facebook'}]},post,[{'type': 'media_type'| 'filler': 'facebook'}],post new status on facebook time to celebrate
128527,3.3275625,./slurp/slurp_real/audio--1506520554.flac,{'scenario': 'social'| 'action': 'post'| 'entities': [{'type': 'media_type'| 'filler': 'gallery'}]},post,[{'type': 'media_type'| 'filler': 'gallery'}],open gallery post video name
120383,5.1193125,./slurp/slurp_real/audio-1500418012.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'news_topic'| 'filler': 'english premier league'}]},query,[{'type': 'news_topic'| 'filler': 'english premier league'}],i want to know who is at the top of the english premier league at the moment
120020,1.92,./slurp/slurp_real/audio-1502894870-headset.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'today'}]},query,[{'type': 'date'| 'filler': 'today'}],what is it today
126950,2.438125,./slurp/slurp_real/audio-1502112492.flac,{'scenario': 'qa'| 'action': 'definition'| 'entities': [{'type': 'definition_word'| 'filler': 'hurricane'}]},definition,[{'type': 'definition_word'| 'filler': 'hurricane'}],what is hurricane
121466,1.92,./slurp/slurp_real/audio-1501687824-headset.flac,{'scenario': 'email'| 'action': 'query'| 'entities': []},query,[],check for new emails
123826,6.848,./slurp/slurp_real/audio-1501406536-headset.flac,{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'music_genre'| 'filler': 'country'}| {'type': 'music_genre'| 'filler': 'western'}]},music,[{'type': 'music_genre'| 'filler': 'country'}| {'type': 'music_genre'| 'filler': 'western'}],let's hear some country and western not from the us
122210,1.5358125,./slurp/slurp_real/audio-1434534935.flac,{'scenario': 'iot'| 'action': 'hue_lightup'| 'entities': []},hue_lightup,[],light up
122143,3.7115,./slurp/slurp_real/audio-1434533027.flac,{'scenario': 'transport'| 'action': 'query'| 'entities': [{'type': 'place_name'| 'filler': 'chicago'}]},query,[{'type': 'place_name'| 'filler': 'chicago'}],can you please let me know the next four scheduled trains to chicago
120309,2.688,./slurp/slurp_real/audio-1501685810-headset.flac,{'scenario': 'transport'| 'action': 'query'| 'entities': [{'type': 'transport_type'| 'filler': 'train'}| {'type': 'place_name'| 'filler': 'philadelphia'}]},query,[{'type': 'transport_type'| 'filler': 'train'}| {'type': 'place_name'| 'filler': 'philadelphia'}],what time does the train leave philadelphia
127810,4.928,./slurp/slurp_real/audio-1490955923-headset.flac,{'scenario': 'transport'| 'action': 'traffic'| 'entities': []},traffic,[],is the road in some particular area wide or narrow
121347,3.2635625,./slurp/slurp_real/audio-1497450299.flac,{'scenario': 'iot'| 'action': 'hue_lightup'| 'entities': []},hue_lightup,[],turn up the lights in here please
127448,1.344,./slurp/slurp_real/audio-1494514482-headset.flac,{'scenario': 'play'| 'action': 'podcasts'| 'entities': [{'type': 'podcast_descriptor'| 'filler': 'next episode'}]},podcasts,[{'type': 'podcast_descriptor'| 'filler': 'next episode'}],play next episode
121001,3.072,./slurp/slurp_real/audio-1434540458-headset.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': []},query,[],will the sky be overcast
127731,3.1995625,./slurp/slurp_real/audio-1497622660.flac,{'scenario': 'calendar'| 'action': 'remove'| 'entities': [{'type': 'date'| 'filler': 'wednesday'}| {'type': 'timeofday'| 'filler': 'morning'}]},remove,[{'type': 'date'| 'filler': 'wednesday'}| {'type': 'timeofday'| 'filler': 'morning'}],remove meeting for wednesday morning
122818,1.5358125,./slurp/slurp_real/audio-1502895419.flac,{'scenario': 'lists'| 'action': 'query'| 'entities': []},query,[],tell me what lists i have
125750,1.4078125,./slurp/slurp_real/audio-1499088591.flac,{'scenario': 'takeaway'| 'action': 'order'| 'entities': [{'type': 'order_type'| 'filler': 'takeout'}]},order,[{'type': 'order_type'| 'filler': 'takeout'}],order takeout
125687,0.96,./slurp/slurp_real/audio-1490800504-headset.flac,{'scenario': 'play'| 'action': 'music'| 'entities': []},music,[],open my music
126206,3.392,./slurp/slurp_real/audio-1502894813-headset.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'place_name'| 'filler': 'international'}]},query,[{'type': 'place_name'| 'filler': 'international'}],what is the latest international news
125706,2.048,./slurp/slurp_real/audio-1500038863-headset.flac,{'scenario': 'cooking'| 'action': 'recipe'| 'entities': []},recipe,[],show me how to cook a recipe
122311,0.895875,./slurp/slurp_real/audio-1490955606.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},quirky,[],night time
124966,3.071625,./slurp/slurp_real/audio-1502217321.flac,{'scenario': 'email'| 'action': 'sendemail'| 'entities': [{'type': 'relation'| 'filler': 'boss'}]},sendemail,[{'type': 'relation'| 'filler': 'boss'}],send an email to my boss saying i will be late
122653,2.687625,./slurp/slurp_real/audio-1495733581.flac,{'scenario': 'iot'| 'action': 'hue_lightoff'| 'entities': [{'type': 'device_type'| 'filler': 'bedside lamp'}]},hue_lightoff,[{'type': 'device_type'| 'filler': 'bedside lamp'}],turn off my bedside lamp please
120166,1.6638125,./slurp/slurp_real/audio-1497885869.flac,{'scenario': 'email'| 'action': 'query'| 'entities': []},query,[],hey check emails
127831,3.3915625,./slurp/slurp_real/audio--1504191598.flac,{'scenario': 'play'| 'action': 'audiobook'| 'entities': [{'type': 'player_setting'| 'filler': 'start reading'}| {'type': 'audiobook_name'| 'filler': 'fifty shades of grey'}]},audiobook,[{'type': 'player_setting'| 'filler': 'start reading'}| {'type': 'audiobook_name'| 'filler': 'fifty shades of grey'}],start reading fifty shades of grey from chapter four
122670,3.008,./slurp/slurp_real/audio-1434535415-headset.flac,{'scenario': 'social'| 'action': 'post'| 'entities': [{'type': 'media_type'| 'filler': 'twitter'}]},post,[{'type': 'media_type'| 'filler': 'twitter'}],i want to post a status on twitter
128015,3.52,./slurp/slurp_real/audio--1504197578-headset.flac,{'scenario': 'play'| 'action': 'audiobook'| 'entities': [{'type': 'media_type'| 'filler': 'audiobook'}]},audiobook,[{'type': 'media_type'| 'filler': 'audiobook'}],look for this playback in audiobook and play for me
124055,3.1995625,./slurp/slurp_real/audio-1501772117.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': []},query,[],do i have any reminders on my list
121102,3.136,./slurp/slurp_real/audio-1502101173-headset.flac,"{'scenario': 'calendar'| 'action': 'remove'| 'entities': [{'type': 'date'| 'filler': ""thursday's""}| {'type': 'meal_type'| 'filler': 'lunch'}]}",remove,"[{'type': 'date'| 'filler': ""thursday's""}| {'type': 'meal_type'| 'filler': 'lunch'}]",remove thursday's lunch from my calendar
